CustomerID,Gender,Age,Partner,Dependents,TenureYears,ContractType,PaymentMethod,InternetService,MonthlyCharges,TotalCharges,TechSupport,PaperlessBilling,Churn
CUST04149,Female,53,Yes,No,3.3,One Year,Mailed Check,Fiber Optic,81.74,3219.89,Yes,Yes,No
CUST04150,Female,62,Yes,No,6.8,Month-to-Month,Electronic Check,DSL,61.87,5097.5,Yes,Yes,No
CUST04151,Female,72,Yes,No,3.5,Two Year,Electronic Check,DSL,54.64,2376.87,No,No,No
CUST04152,Female,44,No,Yes,1.6,Month-to-Month,Bank Transfer,Fiber Optic,72.81,1629.55,No,No,No
CUST04153,Male,74,No,No,1.3,One Year,Bank Transfer,No,22.13,339.94,No,Yes,No
CUST04154,Male,22,No,Yes,4.0,Month-to-Month,Bank Transfer,DSL,48.86,2299.31,No,No,No
CUST04155,Male,19,No,No,4.1,One Year,Electronic Check,Fiber Optic,79.52,3967.98,No,Yes,No
CUST04156,Female,72,Yes,No,2.8,Month-to-Month,Credit Card,Fiber Optic,86.5,2959.22,No,No,Yes
CUST04157,Female,50,Yes,No,1.0,One Year,Bank Transfer,No,15.0,146.53,Yes,Yes,No
CUST04158,Female,33,Yes,No,7.8,Two Year,Electronic Check,DSL,56.55,5155.83,No,No,No
CUST04159,Female,40,Yes,No,2.4,Month-to-Month,Credit Card,Fiber Optic,69.19,2310.0,No,Yes,No
CUST04160,Male,55,No,No,4.7,Month-to-Month,Mailed Check,No,32.86,1871.45,Yes,No,No
CUST04161,Male,72,Yes,No,0.7,One Year,Electronic Check,No,23.6,235.79,Yes,Yes,No
CUST04162,Female,33,Yes,Yes,1.3,One Year,Mailed Check,Fiber Optic,86.08,1440.38,No,Yes,No
CUST04163,Male,31,Yes,Yes,6.2,Month-to-Month,Bank Transfer,Fiber Optic,74.33,5600.59,No,Yes,No
CUST04164,Female,46,No,No,0.2,Month-to-Month,Credit Card,Fiber Optic,79.97,394.73,Yes,Yes,Yes
CUST04165,Female,43,Yes,Yes,2.2,Month-to-Month,Electronic Check,Fiber Optic,68.63,2118.79,Yes,No,No
CUST04166,Male,52,No,No,2.0,Month-to-Month,Bank Transfer,Fiber Optic,75.03,1884.55,No,Yes,No
CUST04167,Female,32,Yes,No,4.2,Month-to-Month,Bank Transfer,Fiber Optic,96.21,4872.27,Yes,No,No
CUST04168,Female,20,No,No,1.0,Two Year,Credit Card,No,41.42,581.35,No,No,Yes
CUST04169,Male,40,Yes,No,0.7,Month-to-Month,Mailed Check,Fiber Optic,75.05,596.58,Yes,Yes,No
CUST04170,Female,46,No,No,7.8,One Year,Bank Transfer,Fiber Optic,82.29,7504.38,No,Yes,No
CUST04171,Female,51,No,No,2.5,Two Year,Credit Card,No,33.67,1053.97,Yes,No,No
CUST04172,Male,50,No,No,0.3,Month-to-Month,Credit Card,No,30.64,54.81,Yes,Yes,No
CUST04173,Female,58,No,Yes,0.6,One Year,Electronic Check,Fiber Optic,80.39,452.38,No,Yes,Yes
CUST04174,Male,58,Yes,No,15.0,Two Year,Bank Transfer,Fiber Optic,72.54,12874.15,Yes,No,No
CUST04175,Female,40,Yes,No,0.7,Month-to-Month,Mailed Check,Fiber Optic,92.02,310.71,Yes,Yes,Yes
CUST04176,Male,24,Yes,No,2.8,Month-to-Month,Mailed Check,DSL,50.94,1576.99,No,Yes,Yes
CUST04177,Male,20,No,No,1.6,Two Year,Bank Transfer,DSL,41.84,812.23,Yes,Yes,No
CUST04178,Male,49,Yes,No,6.5,Two Year,Mailed Check,Fiber Optic,84.64,6804.99,Yes,No,No
CUST04179,Female,48,Yes,No,4.2,Month-to-Month,Credit Card,DSL,52.25,2577.66,Yes,Yes,Yes
CUST04180,Male,35,No,No,2.7,Month-to-Month,Credit Card,Fiber Optic,80.93,2509.99,No,No,Yes
CUST04181,Male,60,No,No,0.0,Month-to-Month,Bank Transfer,Fiber Optic,86.01,0.0,No,Yes,Yes
CUST04182,Male,24,Yes,Yes,6.4,Month-to-Month,Mailed Check,Fiber Optic,83.3,6385.25,No,Yes,Yes
CUST04183,Male,58,No,No,1.8,Month-to-Month,Credit Card,DSL,63.97,1374.6,No,No,Yes
CUST04184,Male,18,No,No,8.0,One Year,Bank Transfer,DSL,47.69,4679.91,No,Yes,No
CUST04185,Female,31,Yes,Yes,2.1,Two Year,Credit Card,DSL,48.83,1200.46,No,Yes,Yes
CUST04186,Female,69,Yes,No,3.6,Month-to-Month,Bank Transfer,DSL,61.17,2582.77,No,Yes,No
CUST04187,Female,49,No,Yes,0.2,Two Year,Electronic Check,No,49.96,121.25,No,No,Yes
CUST04188,Female,23,No,No,4.1,Month-to-Month,Electronic Check,DSL,73.71,3722.67,No,Yes,No
CUST04189,Female,56,Yes,No,1.2,Month-to-Month,Bank Transfer,DSL,60.86,1224.86,No,No,Yes
CUST04190,Female,27,Yes,No,1.3,Month-to-Month,Electronic Check,DSL,52.2,996.5,Yes,Yes,Yes
CUST04191,Female,24,No,No,0.4,Month-to-Month,Electronic Check,Fiber Optic,80.73,427.32,No,Yes,Yes
CUST04192,Male,43,No,Yes,0.5,Month-to-Month,Mailed Check,Fiber Optic,81.9,407.48,No,Yes,Yes
CUST04193,Female,51,No,Yes,0.6,Two Year,Electronic Check,DSL,41.07,288.67,Yes,No,No
CUST04194,Male,47,Yes,No,1.2,Month-to-Month,Mailed Check,No,35.46,463.02,Yes,No,No
CUST04195,Male,53,Yes,No,6.7,One Year,Electronic Check,No,40.57,3279.48,No,No,No
CUST04196,Female,38,No,No,1.4,Month-to-Month,Electronic Check,DSL,53.92,940.65,No,Yes,Yes
CUST04197,Male,34,Yes,No,3.9,Month-to-Month,Credit Card,Fiber Optic,101.74,4885.9,No,Yes,Yes
CUST04198,Male,50,No,No,0.3,One Year,Bank Transfer,Fiber Optic,106.81,0.0,No,No,No
CUST04199,Male,27,No,No,2.7,Two Year,Electronic Check,DSL,62.08,1902.76,No,No,No
CUST04200,Male,68,Yes,No,2.0,Month-to-Month,Bank Transfer,No,24.64,662.87,Yes,No,No
CUST04201,Female,64,No,Yes,11.4,One Year,Bank Transfer,DSL,48.13,6478.7,No,Yes,No
CUST04202,Female,59,Yes,No,5.6,Two Year,Credit Card,Fiber Optic,91.19,5988.13,No,No,No
CUST04203,Female,68,No,No,1.8,One Year,Bank Transfer,Fiber Optic,93.43,1957.4,No,Yes,Yes
CUST04204,Female,29,Yes,Yes,4.5,Month-to-Month,Bank Transfer,Fiber Optic,79.75,4532.95,No,Yes,No
CUST04205,Female,73,Yes,No,0.6,One Year,Electronic Check,No,20.72,176.7,No,No,Yes
CUST04206,Female,33,No,No,2.5,Month-to-Month,Credit Card,DSL,41.31,1216.46,No,No,No
CUST04207,Female,58,No,No,0.2,One Year,Bank Transfer,DSL,46.65,68.97,No,Yes,Yes
CUST04208,Female,49,Yes,No,1.3,Month-to-Month,Electronic Check,Fiber Optic,81.65,1162.36,No,No,Yes
CUST04209,Female,32,No,Yes,0.8,Month-to-Month,Credit Card,DSL,63.72,451.73,No,Yes,No
CUST04210,Female,44,Yes,No,3.8,One Year,Electronic Check,DSL,50.42,2217.23,No,Yes,No
CUST04211,Male,45,Yes,Yes,2.0,Month-to-Month,Credit Card,Fiber Optic,60.46,1663.99,No,No,No
CUST04212,Female,34,Yes,No,4.2,Month-to-Month,Credit Card,DSL,49.76,2655.97,No,Yes,No
CUST04213,Male,63,Yes,No,2.2,Two Year,Mailed Check,Fiber Optic,82.33,2117.14,No,Yes,No
CUST04214,Male,67,Yes,No,0.3,Two Year,Mailed Check,DSL,52.16,136.19,No,Yes,Yes
CUST04215,Male,19,Yes,Yes,4.0,Month-to-Month,Mailed Check,DSL,34.33,1726.26,No,Yes,No
CUST04216,Male,53,Yes,No,5.4,Month-to-Month,Bank Transfer,Fiber Optic,82.27,5231.7,No,Yes,No
CUST04217,Female,67,Yes,No,7.0,Month-to-Month,Electronic Check,DSL,65.56,5594.52,Yes,No,No
CUST04218,Male,24,Yes,No,2.5,Month-to-Month,Credit Card,No,26.27,729.98,Yes,No,No
CUST04219,Female,30,No,No,4.2,Two Year,Electronic Check,DSL,49.6,2516.67,Yes,Yes,No
CUST04220,Female,32,Yes,Yes,4.2,One Year,Bank Transfer,Fiber Optic,78.82,3898.3,Yes,No,No
CUST04221,Male,42,No,No,0.5,Month-to-Month,Mailed Check,No,31.23,216.02,No,No,No
CUST04222,Female,40,No,No,0.5,Month-to-Month,Mailed Check,DSL,42.81,367.39,No,No,No
CUST04223,Male,39,No,No,0.2,One Year,Electronic Check,Fiber Optic,75.93,90.3,No,Yes,Yes
CUST04224,Male,43,No,No,1.2,One Year,Electronic Check,No,38.98,478.17,Yes,Yes,No
CUST04225,Female,50,No,No,1.9,One Year,Credit Card,DSL,60.37,1340.41,No,No,Yes
CUST04226,Female,28,Yes,No,15.0,Month-to-Month,Electronic Check,No,25.66,4687.55,No,Yes,No
CUST04227,Male,27,No,No,1.7,Month-to-Month,Credit Card,DSL,58.89,1216.94,Yes,Yes,No
CUST04228,Female,42,No,Yes,3.9,Month-to-Month,Credit Card,DSL,47.64,2222.55,No,No,No
CUST04229,Female,54,No,Yes,3.5,Month-to-Month,Mailed Check,Fiber Optic,77.54,3435.75,Yes,Yes,Yes
CUST04230,Female,65,No,No,0.7,Month-to-Month,Electronic Check,DSL,47.38,447.12,Yes,No,No
CUST04231,Male,60,Yes,Yes,0.2,Two Year,Mailed Check,Fiber Optic,72.44,510.09,No,No,No
CUST04232,Male,70,No,No,2.4,Month-to-Month,Credit Card,No,29.24,778.36,No,No,No
CUST04233,Female,55,No,No,3.6,Two Year,Mailed Check,No,45.92,1982.96,No,No,No
CUST04234,Female,58,Yes,No,15.0,Month-to-Month,Mailed Check,Fiber Optic,69.02,12232.63,No,Yes,No
CUST04235,Female,62,Yes,No,1.3,Month-to-Month,Credit Card,No,43.49,583.56,Yes,No,No
CUST04236,Female,41,No,No,6.8,Month-to-Month,Bank Transfer,Fiber Optic,63.28,5329.85,No,No,No
CUST04237,Female,57,No,Yes,1.4,Month-to-Month,Bank Transfer,DSL,58.99,884.59,No,Yes,No
CUST04238,Male,63,No,No,3.5,Two Year,Electronic Check,Fiber Optic,70.14,3165.65,No,No,Yes
CUST04239,Female,73,No,Yes,2.7,Month-to-Month,Mailed Check,Fiber Optic,89.09,2688.99,No,No,Yes
CUST04240,Male,50,Yes,No,0.2,Month-to-Month,Electronic Check,Fiber Optic,78.5,173.86,Yes,No,Yes
CUST04241,Female,34,Yes,No,0.2,Two Year,Mailed Check,Fiber Optic,90.75,1.1,No,No,Yes
CUST04242,Male,41,Yes,No,0.1,Month-to-Month,Electronic Check,Fiber Optic,78.56,197.2,No,Yes,No
CUST04243,Female,54,Yes,No,1.4,Month-to-Month,Electronic Check,Fiber Optic,88.95,1530.66,Yes,Yes,Yes
CUST04244,Male,74,Yes,No,4.1,Month-to-Month,Credit Card,No,28.27,1461.93,Yes,Yes,No
CUST04245,Female,19,Yes,No,0.6,Month-to-Month,Bank Transfer,Fiber Optic,94.67,841.38,Yes,Yes,Yes
CUST04246,Male,49,No,No,2.8,Month-to-Month,Bank Transfer,DSL,53.45,1808.97,No,Yes,No
CUST04247,Male,74,No,No,1.0,Month-to-Month,Bank Transfer,Fiber Optic,86.65,1059.78,Yes,No,No
CUST04248,Male,41,Yes,No,4.8,Two Year,Credit Card,DSL,55.44,3053.27,Yes,No,No
CUST04249,Male,26,Yes,No,4.8,Two Year,Bank Transfer,No,36.98,2158.53,No,Yes,No
CUST04250,Male,21,Yes,Yes,4.5,Month-to-Month,Credit Card,DSL,62.44,3359.96,Yes,Yes,No
CUST04251,Male,34,No,Yes,2.2,Month-to-Month,Mailed Check,DSL,55.29,1532.44,Yes,Yes,No
CUST04252,Female,34,Yes,Yes,1.0,Month-to-Month,Credit Card,DSL,41.11,554.87,No,No,No
CUST04253,Male,70,Yes,Yes,5.0,One Year,Electronic Check,DSL,47.17,2769.37,No,No,No
CUST04254,Female,67,No,No,0.6,Month-to-Month,Electronic Check,Fiber Optic,91.24,524.92,Yes,No,Yes
CUST04255,Female,65,No,No,1.0,Two Year,Mailed Check,Fiber Optic,72.58,882.11,Yes,Yes,Yes
CUST04256,Female,47,Yes,No,0.6,One Year,Mailed Check,No,24.08,160.75,No,Yes,Yes
CUST04257,Female,57,Yes,No,3.4,Month-to-Month,Electronic Check,Fiber Optic,80.09,3033.56,No,No,No
CUST04258,Female,28,Yes,No,3.5,One Year,Bank Transfer,DSL,53.1,2123.42,No,Yes,No
CUST04259,Male,38,No,No,3.2,Month-to-Month,Bank Transfer,Fiber Optic,81.95,3323.25,No,No,Yes
CUST04260,Male,38,No,No,1.6,Month-to-Month,Bank Transfer,Fiber Optic,85.26,1713.36,Yes,Yes,No
CUST04261,Male,35,Yes,No,0.3,Month-to-Month,Mailed Check,Fiber Optic,76.4,270.93,Yes,Yes,Yes
CUST04262,Female,72,No,No,7.3,Month-to-Month,Electronic Check,Fiber Optic,78.0,7027.54,No,Yes,No
CUST04263,Male,46,Yes,No,2.1,One Year,Credit Card,DSL,69.16,1734.38,Yes,No,No
CUST04264,Male,41,Yes,No,1.6,One Year,Mailed Check,Fiber Optic,96.17,1982.38,No,Yes,No
CUST04265,Male,27,Yes,No,2.7,Month-to-Month,Electronic Check,Fiber Optic,89.06,2878.93,No,Yes,No
CUST04266,Male,62,No,Yes,0.6,Two Year,Bank Transfer,Fiber Optic,89.87,657.96,No,Yes,No
CUST04267,Male,34,Yes,No,0.4,Month-to-Month,Bank Transfer,No,32.05,355.15,No,Yes,No
CUST04268,Female,35,Yes,No,1.6,Month-to-Month,Bank Transfer,Fiber Optic,84.43,1503.88,No,No,Yes
CUST04269,Male,59,Yes,No,0.8,Month-to-Month,Electronic Check,Fiber Optic,77.9,833.62,Yes,Yes,Yes
CUST04270,Female,65,Yes,No,0.8,One Year,Bank Transfer,Fiber Optic,96.44,1027.97,No,Yes,Yes
CUST04271,Female,37,No,No,6.7,Two Year,Electronic Check,DSL,69.79,5772.02,No,Yes,No
CUST04272,Female,54,Yes,No,2.3,One Year,Mailed Check,Fiber Optic,80.42,2207.88,Yes,Yes,Yes
CUST04273,Female,62,Yes,No,2.0,Two Year,Credit Card,Fiber Optic,93.62,2621.6,No,No,No
CUST04274,Female,35,No,No,3.5,Month-to-Month,Bank Transfer,Fiber Optic,81.33,3357.26,No,Yes,No
CUST04275,Male,34,No,No,9.1,Month-to-Month,Mailed Check,Fiber Optic,78.45,8496.01,No,No,No
CUST04276,Male,26,No,No,0.4,Month-to-Month,Mailed Check,No,26.25,170.27,Yes,No,No
CUST04277,Male,31,No,Yes,5.4,One Year,Electronic Check,DSL,51.72,3478.59,No,Yes,No
CUST04278,Female,66,Yes,No,2.6,Month-to-Month,Mailed Check,DSL,59.51,1708.24,Yes,No,No
CUST04279,Male,46,No,Yes,0.5,Two Year,Electronic Check,No,26.13,116.51,No,No,No
CUST04280,Male,48,No,No,1.1,Month-to-Month,Electronic Check,No,36.53,494.61,Yes,Yes,No
CUST04281,Female,21,Yes,No,2.0,Month-to-Month,Mailed Check,Fiber Optic,78.84,1986.01,No,Yes,No
CUST04282,Female,35,No,Yes,3.5,Month-to-Month,Electronic Check,No,29.21,1305.52,No,No,No
CUST04283,Female,37,Yes,No,0.8,One Year,Electronic Check,DSL,45.62,448.51,No,No,No
CUST04284,Female,73,No,No,2.3,Month-to-Month,Electronic Check,DSL,44.25,1323.56,Yes,Yes,No
CUST04285,Male,73,No,Yes,3.5,Month-to-Month,Mailed Check,No,32.62,1252.32,No,Yes,Yes
CUST04286,Female,64,No,Yes,1.8,Month-to-Month,Credit Card,No,30.55,586.46,No,No,No
CUST04287,Female,60,No,No,6.0,One Year,Electronic Check,DSL,51.0,3671.12,No,Yes,No
CUST04288,Male,61,No,No,6.1,One Year,Bank Transfer,DSL,47.27,3558.57,No,No,No
CUST04289,Male,26,Yes,No,1.9,One Year,Mailed Check,DSL,45.39,1005.71,No,No,No
CUST04290,Female,30,Yes,No,10.8,Month-to-Month,Mailed Check,DSL,57.55,7424.55,No,No,Yes
CUST04291,Male,32,Yes,No,0.2,Two Year,Electronic Check,Fiber Optic,79.16,250.37,No,No,Yes
CUST04292,Female,44,Yes,No,0.0,Two Year,Mailed Check,Fiber Optic,97.76,0.0,Yes,No,Yes
CUST04293,Female,32,No,No,1.4,Month-to-Month,Bank Transfer,Fiber Optic,86.14,1689.01,No,No,Yes
CUST04294,Male,45,Yes,No,2.8,Month-to-Month,Credit Card,Fiber Optic,88.96,3006.56,No,Yes,Yes
CUST04295,Male,54,Yes,No,3.0,Month-to-Month,Mailed Check,No,41.02,1678.45,No,No,No
CUST04296,Female,72,No,No,1.9,Month-to-Month,Mailed Check,DSL,48.13,1111.86,Yes,No,No
CUST04297,Female,36,No,No,0.4,Two Year,Mailed Check,Fiber Optic,88.34,357.11,No,No,No
CUST04298,Female,43,Yes,No,0.6,One Year,Electronic Check,No,33.77,249.14,No,No,Yes
CUST04299,Male,69,Yes,No,5.7,Two Year,Bank Transfer,DSL,50.62,3573.0,Yes,No,No
CUST04300,Female,43,Yes,Yes,6.1,Month-to-Month,Credit Card,No,17.48,1273.45,No,Yes,No
CUST04301,Female,42,No,No,3.4,One Year,Bank Transfer,Fiber Optic,67.5,2374.67,Yes,No,No
CUST04302,Female,43,Yes,No,3.3,Month-to-Month,Bank Transfer,DSL,47.5,1836.13,No,Yes,Yes
CUST04303,Female,43,No,No,2.7,Month-to-Month,Mailed Check,DSL,63.69,1768.27,No,No,No
CUST04304,Female,63,Yes,No,0.7,One Year,Credit Card,Fiber Optic,78.5,740.4,Yes,Yes,No
CUST04305,Male,45,Yes,No,1.7,Month-to-Month,Bank Transfer,Fiber Optic,92.45,1678.63,Yes,Yes,Yes
CUST04306,Female,66,No,No,3.6,One Year,Credit Card,Fiber Optic,78.66,3405.75,No,No,No
CUST04307,Female,35,Yes,No,2.3,One Year,Electronic Check,DSL,55.12,1359.23,No,No,No
CUST04308,Female,49,Yes,Yes,0.1,Two Year,Mailed Check,Fiber Optic,89.0,91.64,No,No,No
CUST04309,Female,70,Yes,No,9.2,Month-to-Month,Electronic Check,DSL,63.01,6977.93,No,Yes,No
CUST04310,Male,20,No,No,5.6,One Year,Credit Card,Fiber Optic,81.08,5368.43,No,No,No
CUST04311,Male,19,No,No,0.9,Two Year,Mailed Check,Fiber Optic,79.64,852.9,No,No,Yes
CUST04312,Male,50,Yes,No,2.9,Two Year,Electronic Check,Fiber Optic,68.93,2166.75,No,Yes,Yes
CUST04313,Female,59,Yes,No,7.7,One Year,Mailed Check,DSL,51.33,4747.73,No,No,No
CUST04314,Female,36,Yes,Yes,0.3,One Year,Electronic Check,DSL,81.34,188.96,No,No,Yes
CUST04315,Male,34,No,No,2.1,Month-to-Month,Bank Transfer,DSL,53.03,1345.66,No,Yes,Yes
CUST04316,Male,61,No,Yes,1.8,One Year,Mailed Check,DSL,43.4,926.97,Yes,Yes,No
CUST04317,Male,50,No,No,1.6,One Year,Credit Card,DSL,53.56,1002.74,No,No,Yes
CUST04318,Female,29,No,No,5.4,One Year,Mailed Check,Fiber Optic,90.69,5795.82,No,No,Yes
CUST04319,Female,66,Yes,No,1.4,One Year,Credit Card,Fiber Optic,79.98,1387.42,No,Yes,Yes
CUST04320,Male,73,Yes,No,0.2,Month-to-Month,Electronic Check,Fiber Optic,76.07,436.25,No,No,Yes
CUST04321,Male,20,Yes,No,0.2,Month-to-Month,Electronic Check,Fiber Optic,105.1,224.21,No,No,Yes
CUST04322,Male,60,Yes,Yes,0.1,One Year,Credit Card,DSL,57.98,132.26,Yes,Yes,No
CUST04323,Female,66,Yes,No,1.6,Month-to-Month,Electronic Check,No,42.25,943.5,No,Yes,No
CUST04324,Female,72,No,Yes,3.8,Month-to-Month,Mailed Check,DSL,51.8,2403.67,Yes,No,No
CUST04325,Female,43,No,Yes,0.7,Month-to-Month,Electronic Check,Fiber Optic,99.19,982.83,Yes,No,Yes
CUST04326,Male,52,No,Yes,3.1,Month-to-Month,Credit Card,No,37.26,1322.16,No,No,No
CUST04327,Male,25,Yes,No,3.5,Two Year,Credit Card,Fiber Optic,89.09,3806.25,Yes,No,No
CUST04328,Female,69,No,No,0.9,Month-to-Month,Bank Transfer,DSL,45.17,519.64,Yes,No,No
CUST04329,Male,53,No,No,2.8,Month-to-Month,Credit Card,DSL,49.11,1824.75,No,No,No
CUST04330,Female,70,No,No,3.5,Month-to-Month,Electronic Check,DSL,58.6,2315.02,Yes,Yes,Yes
CUST04331,Male,71,Yes,Yes,1.9,Month-to-Month,Credit Card,Fiber Optic,82.22,2232.08,Yes,Yes,No
CUST04332,Male,24,Yes,No,1.2,Month-to-Month,Electronic Check,Fiber Optic,87.98,1469.22,No,No,Yes
CUST04333,Male,63,Yes,Yes,2.9,Month-to-Month,Electronic Check,Fiber Optic,81.19,2982.06,No,No,No
CUST04334,Male,63,Yes,No,11.4,Two Year,Bank Transfer,DSL,58.37,7851.18,Yes,Yes,No
CUST04335,Female,53,No,Yes,1.7,Month-to-Month,Electronic Check,No,24.76,460.26,Yes,No,No
CUST04336,Male,33,Yes,No,1.5,One Year,Credit Card,Fiber Optic,88.6,1705.6,No,No,No
CUST04337,Female,41,Yes,No,1.9,Two Year,Credit Card,DSL,46.93,874.77,Yes,Yes,No
CUST04338,Female,71,No,No,0.2,Two Year,Credit Card,DSL,52.26,0.0,No,No,Yes
CUST04339,Female,18,No,No,2.4,Month-to-Month,Electronic Check,Fiber Optic,83.28,2531.04,No,Yes,No
CUST04340,Male,66,Yes,No,1.2,Month-to-Month,Credit Card,Fiber Optic,77.79,1305.26,No,No,Yes
CUST04341,Female,42,No,Yes,0.4,Month-to-Month,Mailed Check,DSL,49.87,453.0,No,No,Yes
CUST04342,Female,27,Yes,No,1.9,Month-to-Month,Mailed Check,DSL,57.24,1266.81,No,No,No
CUST04343,Female,71,Yes,No,0.0,Month-to-Month,Credit Card,Fiber Optic,90.66,0.0,No,Yes,Yes
CUST04344,Male,33,Yes,Yes,1.5,Two Year,Electronic Check,DSL,57.01,938.55,No,Yes,No
CUST04345,Male,33,No,No,0.3,Month-to-Month,Credit Card,DSL,59.05,265.97,No,Yes,No
CUST04346,Female,25,No,Yes,0.1,Month-to-Month,Mailed Check,No,30.69,24.5,No,No,Yes
CUST04347,Male,46,Yes,No,5.2,Month-to-Month,Electronic Check,Fiber Optic,79.44,4741.86,No,Yes,No
CUST04348,Female,56,No,Yes,7.4,Two Year,Credit Card,Fiber Optic,71.19,6395.95,No,Yes,No
CUST04349,Female,45,Yes,No,0.7,One Year,Electronic Check,Fiber Optic,80.76,512.72,Yes,No,No
CUST04350,Male,23,No,No,2.3,Month-to-Month,Credit Card,Fiber Optic,84.03,2444.31,No,Yes,Yes
CUST04351,Female,33,Yes,Yes,1.0,Month-to-Month,Bank Transfer,Fiber Optic,79.98,1072.69,Yes,Yes,Yes
CUST04352,Male,37,Yes,No,2.0,Month-to-Month,Electronic Check,No,42.42,992.97,Yes,No,No
CUST04353,Male,33,No,No,1.7,One Year,Mailed Check,DSL,57.21,1199.78,No,No,No
CUST04354,Female,24,No,No,0.9,One Year,Mailed Check,DSL,54.27,554.43,No,Yes,Yes
CUST04355,Male,58,Yes,No,3.6,One Year,Mailed Check,DSL,59.38,2556.66,No,No,No
CUST04356,Male,31,Yes,No,0.4,Month-to-Month,Mailed Check,Fiber Optic,101.18,226.39,No,Yes,Yes
CUST04357,Female,60,Yes,No,0.2,One Year,Credit Card,Fiber Optic,82.75,0.0,Yes,Yes,Yes
CUST04358,Female,43,Yes,Yes,4.4,One Year,Credit Card,DSL,47.29,2484.8,No,Yes,No
CUST04359,Male,43,No,Yes,3.3,Two Year,Electronic Check,Fiber Optic,87.57,3293.8,No,Yes,No
CUST04360,Male,31,No,No,2.1,One Year,Bank Transfer,DSL,45.81,1075.98,No,No,Yes
CUST04361,Female,24,Yes,Yes,1.9,Month-to-Month,Bank Transfer,DSL,47.37,993.43,Yes,Yes,No
CUST04362,Male,50,Yes,No,2.1,Month-to-Month,Electronic Check,No,41.39,1121.8,No,No,No
CUST04363,Male,43,No,No,1.7,Month-to-Month,Mailed Check,Fiber Optic,95.37,2150.66,No,Yes,No
CUST04364,Male,74,Yes,No,1.5,One Year,Bank Transfer,DSL,60.2,1124.71,No,Yes,No
CUST04365,Male,62,No,Yes,2.1,One Year,Bank Transfer,DSL,58.12,1426.62,Yes,Yes,Yes
CUST04366,Male,37,Yes,No,2.3,Month-to-Month,Electronic Check,DSL,45.23,1278.33,No,Yes,Yes
CUST04367,Male,20,No,No,3.5,Month-to-Month,Mailed Check,Fiber Optic,78.53,3470.78,No,Yes,Yes
CUST04368,Male,69,No,Yes,3.7,Month-to-Month,Credit Card,Fiber Optic,95.58,4561.56,No,No,No
CUST04369,Female,21,No,No,1.4,Two Year,Credit Card,No,25.94,396.64,No,No,No
CUST04370,Female,43,No,No,1.6,Month-to-Month,Bank Transfer,Fiber Optic,78.6,1270.43,No,No,Yes
CUST04371,Female,28,Yes,Yes,1.4,Month-to-Month,Credit Card,Fiber Optic,83.48,1454.18,No,No,Yes
CUST04372,Female,19,No,No,2.3,Month-to-Month,Electronic Check,No,34.62,831.11,Yes,Yes,No
CUST04373,Female,31,No,Yes,1.8,Month-to-Month,Bank Transfer,Fiber Optic,83.34,1846.31,No,No,Yes
CUST04374,Male,61,Yes,No,6.6,One Year,Bank Transfer,DSL,53.58,4267.1,No,No,No
CUST04375,Male,47,Yes,No,3.6,Two Year,Mailed Check,Fiber Optic,67.58,2901.29,Yes,Yes,No
CUST04376,Male,66,Yes,No,6.9,Month-to-Month,Credit Card,Fiber Optic,84.43,7293.37,No,No,No
CUST04377,Male,29,Yes,No,3.7,One Year,Mailed Check,Fiber Optic,92.98,4142.62,Yes,Yes,No
CUST04378,Female,43,Yes,No,10.6,Month-to-Month,Bank Transfer,DSL,54.45,6986.41,Yes,Yes,No
CUST04379,Male,61,No,No,3.0,Two Year,Credit Card,DSL,71.56,2741.69,No,Yes,No
CUST04380,Male,50,Yes,No,9.9,Month-to-Month,Mailed Check,DSL,49.22,5840.67,No,No,Yes
CUST04381,Female,30,No,Yes,0.5,Month-to-Month,Credit Card,DSL,51.08,266.21,No,No,No
CUST04382,Male,31,Yes,Yes,0.2,Month-to-Month,Bank Transfer,No,24.64,41.21,Yes,No,No
CUST04383,Male,41,Yes,No,2.6,Month-to-Month,Bank Transfer,Fiber Optic,79.41,2544.7,No,No,Yes
CUST04384,Female,51,No,No,12.3,Month-to-Month,Bank Transfer,Fiber Optic,89.3,13237.47,No,No,No
CUST04385,Male,61,No,Yes,1.6,One Year,Electronic Check,Fiber Optic,82.8,1873.28,No,Yes,Yes
CUST04386,Male,43,Yes,Yes,0.7,One Year,Mailed Check,Fiber Optic,100.55,717.0,No,Yes,No
CUST04387,Male,38,Yes,No,2.2,Month-to-Month,Mailed Check,No,31.98,829.15,No,No,Yes
CUST04388,Male,45,Yes,No,3.1,One Year,Bank Transfer,Fiber Optic,78.02,3051.43,Yes,Yes,No
CUST04389,Male,65,No,No,1.1,Month-to-Month,Mailed Check,Fiber Optic,77.06,1118.36,No,Yes,Yes
CUST04390,Female,53,No,No,3.8,One Year,Bank Transfer,Fiber Optic,98.33,4472.81,No,Yes,Yes
CUST04391,Female,57,Yes,No,11.1,One Year,Mailed Check,No,31.77,4218.78,Yes,Yes,No
CUST04392,Female,19,No,No,6.8,One Year,Credit Card,No,40.44,3259.5,No,Yes,No
CUST04393,Female,59,No,No,1.0,Month-to-Month,Mailed Check,No,30.56,311.4,No,Yes,No
CUST04394,Female,26,Yes,Yes,1.2,Month-to-Month,Bank Transfer,DSL,55.13,791.1,No,Yes,No
